"","Filename","Date","Hour","Foraging","Total_Events","Year","Month","Day"
"2703","Potomac 2019 05 31 POD2807 file01.CP179",2019-06-29,3,TRUE,45,"2019","06","29"
"2704","Potomac 2019 05 31 POD2807 file01.CP180",2019-06-29,4,FALSE,5,"2019","06","29"
"2705","Potomac 2019 05 31 POD2807 file01.CP181",2019-06-29,4,TRUE,2,"2019","06","29"
"2706","Potomac 2019 05 31 POD2807 file01.CP182",2019-06-29,6,FALSE,2,"2019","06","29"
"2707","Potomac 2019 05 31 POD2807 file01.CP183",2019-06-29,6,TRUE,5,"2019","06","29"
"2708","Potomac 2019 05 31 POD2807 file01.CP184",2019-06-29,7,FALSE,4,"2019","06","29"
"2709","Potomac 2019 05 31 POD2807 file01.CP185",2019-06-29,7,TRUE,15,"2019","06","29"
"2710","Potomac 2019 05 31 POD2807 file01.CP186",2019-06-29,8,FALSE,1,"2019","06","29"
"2711","Potomac 2019 05 31 POD2807 file01.CP187",2019-06-29,11,FALSE,1,"2019","06","29"
"2712","Potomac 2019 05 31 POD2807 file01.CP188",2019-06-29,17,FALSE,9,"2019","06","29"
"2713","Potomac 2019 05 31 POD2807 file01.CP189",2019-06-29,17,TRUE,6,"2019","06","29"
"2714","Potomac 2019 05 31 POD2807 file01.CP190",2019-06-29,18,FALSE,9,"2019","06","29"
"2715","Potomac 2019 05 31 POD2807 file01.CP191",2019-06-29,18,TRUE,11,"2019","06","29"
"2716","Potomac 2019 05 31 POD2807 file01.CP192",2019-06-29,21,FALSE,10,"2019","06","29"
"2717","Potomac 2019 05 31 POD2807 file01.CP193",2019-06-29,21,TRUE,2,"2019","06","29"
"2718","Potomac 2019 05 31 POD2807 file01.CP194",2019-06-29,22,FALSE,3,"2019","06","29"
"2719","Potomac 2019 05 31 POD2807 file01.CP195",2019-06-29,22,TRUE,2,"2019","06","29"
"2720","Potomac 2019 05 31 POD2807 file01.CP196",2019-06-30,17,FALSE,2,"2019","06","30"
"2721","Potomac 2019 05 31 POD2807 file01.CP197",2019-06-30,20,FALSE,3,"2019","06","30"
"2722","Potomac 2019 05 31 POD2807 file01.CP198",2019-07-01,4,FALSE,7,"2019","07","01"
"2723","Potomac 2019 05 31 POD2807 file01.CP199",2019-07-01,4,TRUE,11,"2019","07","01"
"2724","Potomac 2019 05 31 POD2807 file01.CP200",2019-07-01,13,FALSE,1,"2019","07","01"
"2725","Potomac 2019 05 31 POD2807 file01.CP201",2019-07-01,18,FALSE,6,"2019","07","01"
"2726","Potomac 2019 05 31 POD2807 file01.CP202",2019-07-01,18,TRUE,15,"2019","07","01"
"2727","Potomac 2019 05 31 POD2807 file01.CP203",2019-07-01,19,FALSE,4,"2019","07","01"
"2728","Potomac 2019 05 31 POD2807 file01.CP204",2019-07-01,19,TRUE,2,"2019","07","01"
"2729","Potomac 2019 05 31 POD2807 file01.CP205",2019-07-02,0,FALSE,23,"2019","07","02"
"2730","Potomac 2019 05 31 POD2807 file01.CP206",2019-07-02,0,TRUE,9,"2019","07","02"
"2731","Potomac 2019 05 31 POD2807 file01.CP207",2019-07-02,1,FALSE,3,"2019","07","02"
"2732","Potomac 2019 05 31 POD2807 file01.CP208",2019-07-02,1,TRUE,1,"2019","07","02"
"2733","Potomac 2019 05 31 POD2807 file01.CP209",2019-07-02,14,FALSE,1,"2019","07","02"
"2734","Potomac 2019 05 31 POD2807 file01.CP210",2019-07-02,16,FALSE,13,"2019","07","02"
"2735","Potomac 2019 05 31 POD2807 file01.CP211",2019-07-02,16,TRUE,11,"2019","07","02"
"2736","Potomac 2019 05 31 POD2807 file01.CP212",2019-07-02,17,TRUE,1,"2019","07","02"
"2737","Potomac 2019 05 31 POD2807 file01.CP213",2019-07-03,7,FALSE,1,"2019","07","03"
"2738","Potomac 2019 05 31 POD2807 file01.CP214",2019-07-03,8,FALSE,2,"2019","07","03"
"2739","Potomac 2019 05 31 POD2807 file01.CP215",2019-07-03,19,FALSE,9,"2019","07","03"
"2740","Potomac 2019 05 31 POD2807 file01.CP216",2019-07-03,19,TRUE,7,"2019","07","03"
"2741","Potomac 2019 05 31 POD2807 file01.CP217",2019-07-03,23,FALSE,24,"2019","07","03"
"2742","Potomac 2019 05 31 POD2807 file01.CP218",2019-07-03,23,TRUE,27,"2019","07","03"
"2743","Potomac 2019 05 31 POD2807 file01.CP219",2019-07-04,0,FALSE,24,"2019","07","04"
"2744","Potomac 2019 05 31 POD2807 file01.CP220",2019-07-04,0,TRUE,36,"2019","07","04"
"2745","Potomac 2019 05 31 POD2807 file01.CP221",2019-07-04,1,FALSE,17,"2019","07","04"
"2746","Potomac 2019 05 31 POD2807 file01.CP222",2019-07-04,1,TRUE,35,"2019","07","04"
"2747","Potomac 2019 05 31 POD2807 file01.CP223",2019-07-04,3,FALSE,4,"2019","07","04"
"2748","Potomac 2019 05 31 POD2807 file01.CP224",2019-07-04,3,TRUE,4,"2019","07","04"
"2749","Potomac 2019 05 31 POD2807 file01.CP225",2019-07-04,15,FALSE,1,"2019","07","04"
"2750","Potomac 2019 05 31 POD2807 file01.CP226",2019-07-05,1,FALSE,8,"2019","07","05"
"2751","Potomac 2019 05 31 POD2807 file01.CP227",2019-07-05,1,TRUE,2,"2019","07","05"
"2752","Potomac 2019 05 31 POD2807 file01.CP228",2019-07-05,2,FALSE,1,"2019","07","05"
"2753","Potomac 2019 05 31 POD2807 file01.CP229",2019-07-05,2,TRUE,1,"2019","07","05"
"2754","Potomac 2019 05 31 POD2807 file01.CP230",2019-07-05,3,FALSE,5,"2019","07","05"
"2755","Potomac 2019 05 31 POD2807 file01.CP231",2019-07-05,3,TRUE,1,"2019","07","05"
"2756","Potomac 2019 05 31 POD2807 file01.CP232",2019-07-05,4,FALSE,1,"2019","07","05"
"2757","Potomac 2019 05 31 POD2807 file01.CP233",2019-07-05,20,FALSE,1,"2019","07","05"
"2758","Potomac 2019 05 31 POD2807 file01.CP234",2019-07-07,1,FALSE,4,"2019","07","07"
"2759","Potomac 2019 05 31 POD2807 file01.CP235",2019-07-07,1,TRUE,1,"2019","07","07"
"2760","Potomac 2019 05 31 POD2807 file01.CP236",2019-07-07,2,FALSE,8,"2019","07","07"
"2761","Potomac 2019 05 31 POD2807 file01.CP237",2019-07-07,2,TRUE,1,"2019","07","07"
"2762","Potomac 2019 05 31 POD2807 file01.CP238",2019-07-07,20,FALSE,11,"2019","07","07"
"2763","Potomac 2019 05 31 POD2807 file01.CP239",2019-07-07,20,TRUE,5,"2019","07","07"
"2764","Potomac 2019 05 31 POD2807 file01.CP240",2019-07-08,1,FALSE,2,"2019","07","08"
"2765","Potomac 2019 05 31 POD2807 file01.CP241",2019-07-08,2,FALSE,5,"2019","07","08"
"2766","Potomac 2019 05 31 POD2807 file01.CP242",2019-07-08,2,TRUE,5,"2019","07","08"
"2767","Potomac 2019 05 31 POD2807 file01.CP243",2019-07-08,4,FALSE,1,"2019","07","08"
"2768","Potomac 2019 05 31 POD2807 file01.CP244",2019-07-08,5,FALSE,2,"2019","07","08"
"2769","Potomac 2019 05 31 POD2807 file01.CP245",2019-07-08,18,FALSE,2,"2019","07","08"
"2770","Potomac 2019 05 31 POD2807 file01.CP246",2019-07-08,22,FALSE,2,"2019","07","08"
"2771","Potomac 2019 05 31 POD2807 file01.CP247",2019-07-09,4,FALSE,4,"2019","07","09"
"2772","Potomac 2019 05 31 POD2807 file01.CP248",2019-07-09,4,TRUE,1,"2019","07","09"
"2773","Potomac 2019 05 31 POD2807 file01.CP249",2019-07-09,13,FALSE,4,"2019","07","09"
"2774","Potomac 2019 05 31 POD2807 file01.CP250",2019-07-09,13,TRUE,3,"2019","07","09"
"2775","Potomac 2019 05 31 POD2807 file01.CP251",2019-07-09,20,FALSE,1,"2019","07","09"
"2776","Potomac 2019 05 31 POD2807 file01.CP252",2019-07-09,21,FALSE,25,"2019","07","09"
"2777","Potomac 2019 05 31 POD2807 file01.CP253",2019-07-09,21,TRUE,13,"2019","07","09"
"2778","Potomac 2019 05 31 POD2807 file01.CP254",2019-07-10,1,FALSE,14,"2019","07","10"
"2779","Potomac 2019 05 31 POD2807 file01.CP255",2019-07-10,1,TRUE,6,"2019","07","10"
"2780","Potomac 2019 05 31 POD2807 file01.CP256",2019-07-10,2,FALSE,2,"2019","07","10"
"2781","Potomac 2019 05 31 POD2807 file01.CP257",2019-07-10,2,TRUE,8,"2019","07","10"
"2782","Potomac 2019 05 31 POD2807 file01.CP258",2019-07-10,3,FALSE,11,"2019","07","10"
"2783","Potomac 2019 05 31 POD2807 file01.CP259",2019-07-10,3,TRUE,11,"2019","07","10"
"2784","Potomac 2019 05 31 POD2807 file01.CP260",2019-07-10,4,FALSE,6,"2019","07","10"
"2785","Potomac 2019 05 31 POD2807 file01.CP261",2019-07-10,4,TRUE,11,"2019","07","10"
"2786","Potomac 2019 05 31 POD2807 file01.CP262",2019-07-10,7,FALSE,2,"2019","07","10"
"2787","Potomac 2019 05 31 POD2807 file01.CP263",2019-07-10,12,FALSE,4,"2019","07","10"
"2788","Potomac 2019 05 31 POD2807 file01.CP264",2019-07-10,12,TRUE,9,"2019","07","10"
"2789","Potomac 2019 05 31 POD2807 file01.CP265",2019-07-10,23,FALSE,7,"2019","07","10"
"2790","Potomac 2019 05 31 POD2807 file01.CP266",2019-07-10,23,TRUE,1,"2019","07","10"
"2791","Potomac 2019 05 31 POD2807 file01.CP267",2019-07-11,11,TRUE,1,"2019","07","11"
"2792","Potomac 2019 05 31 POD2807 file01.CP268",2019-07-11,17,FALSE,3,"2019","07","11"
"2793","Potomac 2019 05 31 POD2807 file01.CP269",2019-07-11,17,TRUE,3,"2019","07","11"
"2794","Potomac 2019 05 31 POD2807 file01.CP270",2019-07-11,18,FALSE,8,"2019","07","11"
"2795","Potomac 2019 05 31 POD2807 file01.CP271",2019-07-11,18,TRUE,4,"2019","07","11"
"2796","Potomac 2019 05 31 POD2807 file01.CP272",2019-07-11,21,FALSE,6,"2019","07","11"
"2797","Potomac 2019 05 31 POD2807 file01.CP273",2019-07-11,21,TRUE,3,"2019","07","11"
"2798","Potomac 2019 05 31 POD2807 file01.CP274",2019-07-12,0,FALSE,2,"2019","07","12"
"2799","Potomac 2019 05 31 POD2807 file01.CP275",2019-07-12,1,FALSE,7,"2019","07","12"
"2800","Potomac 2019 05 31 POD2807 file01.CP276",2019-07-12,1,TRUE,4,"2019","07","12"
"2801","Potomac 2019 05 31 POD2807 file01.CP277",2019-07-12,14,FALSE,3,"2019","07","12"
"2802","Potomac 2019 05 31 POD2807 file01.CP278",2019-07-12,22,FALSE,2,"2019","07","12"
"2803","Potomac 2019 05 31 POD2807 file01.CP279",2019-07-13,10,FALSE,1,"2019","07","13"
"2804","Potomac 2019 05 31 POD2807 file01.CP280",2019-07-13,13,FALSE,6,"2019","07","13"
"2805","Potomac 2019 05 31 POD2807 file01.CP281",2019-07-13,13,TRUE,1,"2019","07","13"
"2806","Potomac 2019 05 31 POD2807 file01.CP282",2019-07-13,15,FALSE,9,"2019","07","13"
"2807","Potomac 2019 05 31 POD2807 file01.CP283",2019-07-13,15,TRUE,3,"2019","07","13"
"2808","Potomac 2019 05 31 POD2807 file01.CP284",2019-07-13,16,FALSE,4,"2019","07","13"
"2809","Potomac 2019 05 31 POD2807 file01.CP285",2019-07-13,16,TRUE,4,"2019","07","13"
"2810","Potomac 2019 05 31 POD2807 file01.CP286",2019-07-14,3,FALSE,4,"2019","07","14"
"2811","Potomac 2019 05 31 POD2807 file01.CP287",2019-07-14,3,TRUE,12,"2019","07","14"
"2812","Potomac 2019 05 31 POD2807 file01.CP288",2019-07-14,4,FALSE,2,"2019","07","14"
"2813","Potomac 2019 05 31 POD2807 file01.CP289",2019-07-14,4,TRUE,1,"2019","07","14"
"2814","Potomac 2019 05 31 POD2807 file01.CP290",2019-07-14,21,TRUE,1,"2019","07","14"
"2815","Potomac 2019 05 31 POD2807 file01.CP291",2019-07-15,1,FALSE,15,"2019","07","15"
"2816","Potomac 2019 05 31 POD2807 file01.CP292",2019-07-15,1,TRUE,9,"2019","07","15"
"2817","Potomac 2019 05 31 POD2807 file01.CP293",2019-07-15,17,FALSE,1,"2019","07","15"
"2818","Potomac 2019 05 31 POD2807 file01.CP294",2019-07-15,22,FALSE,2,"2019","07","15"
"2819","Potomac 2019 05 31 POD2807 file01.CP295",2019-07-15,23,FALSE,9,"2019","07","15"
"2820","Potomac 2019 05 31 POD2807 file01.CP296",2019-07-16,0,FALSE,8,"2019","07","16"
"2821","Potomac 2019 05 31 POD2807 file01.CP297",2019-07-16,0,TRUE,3,"2019","07","16"
"2822","Potomac 2019 05 31 POD2807 file01.CP298",2019-07-16,1,FALSE,13,"2019","07","16"
"2823","Potomac 2019 05 31 POD2807 file01.CP299",2019-07-16,1,TRUE,3,"2019","07","16"
"2824","Potomac 2019 05 31 POD2807 file01.CP300",2019-07-16,2,FALSE,18,"2019","07","16"
"2825","Potomac 2019 05 31 POD2807 file01.CP301",2019-07-16,2,TRUE,29,"2019","07","16"
"2826","Potomac 2019 05 31 POD2807 file01.CP302",2019-07-16,6,FALSE,9,"2019","07","16"
"2827","Potomac 2019 05 31 POD2807 file01.CP303",2019-07-16,6,TRUE,1,"2019","07","16"
"2828","Potomac 2019 05 31 POD2807 file01.CP304",2019-07-16,10,FALSE,1,"2019","07","16"
"2829","Potomac 2019 05 31 POD2807 file01.CP305",2019-07-16,22,FALSE,3,"2019","07","16"
"2830","Potomac 2019 05 31 POD2807 file01.CP306",2019-07-16,22,TRUE,1,"2019","07","16"
"2831","Potomac 2019 05 31 POD2807 file01.CP307",2019-07-16,23,FALSE,1,"2019","07","16"
"2832","Potomac 2019 05 31 POD2807 file01.CP308",2019-07-17,0,FALSE,15,"2019","07","17"
"2833","Potomac 2019 05 31 POD2807 file01.CP309",2019-07-17,0,TRUE,9,"2019","07","17"
"2834","Potomac 2019 05 31 POD2807 file01.CP310",2019-07-17,1,FALSE,25,"2019","07","17"
"2835","Potomac 2019 05 31 POD2807 file01.CP311",2019-07-17,1,TRUE,25,"2019","07","17"
"2836","Potomac 2019 05 31 POD2807 file01.CP312",2019-07-17,7,FALSE,3,"2019","07","17"
"2837","Potomac 2019 05 31 POD2807 file01.CP313",2019-07-17,7,TRUE,3,"2019","07","17"
"2838","Potomac 2019 05 31 POD2807 file01.CP314",2019-07-17,9,FALSE,6,"2019","07","17"
"2839","Potomac 2019 05 31 POD2807 file01.CP315",2019-07-17,9,TRUE,5,"2019","07","17"
"2840","Potomac 2019 05 31 POD2807 file01.CP316",2019-07-17,10,FALSE,10,"2019","07","17"
"2841","Potomac 2019 05 31 POD2807 file01.CP317",2019-07-17,10,TRUE,33,"2019","07","17"
"2842","Potomac 2019 05 31 POD2807 file01.CP318",2019-07-17,11,FALSE,13,"2019","07","17"
"2843","Potomac 2019 05 31 POD2807 file01.CP319",2019-07-17,11,TRUE,42,"2019","07","17"
"2844","Potomac 2019 05 31 POD2807 file01.CP320",2019-07-17,12,FALSE,8,"2019","07","17"
"2845","Potomac 2019 05 31 POD2807 file01.CP321",2019-07-17,12,TRUE,50,"2019","07","17"
"2846","Potomac 2019 05 31 POD2807 file01.CP322",2019-07-17,13,FALSE,14,"2019","07","17"
"2847","Potomac 2019 05 31 POD2807 file01.CP323",2019-07-17,13,TRUE,43,"2019","07","17"
"2848","Potomac 2019 05 31 POD2807 file01.CP324",2019-07-17,14,FALSE,4,"2019","07","17"
"2849","Potomac 2019 05 31 POD2807 file01.CP325",2019-07-17,14,TRUE,7,"2019","07","17"
"2850","Potomac 2019 05 31 POD2807 file01.CP326",2019-07-17,16,FALSE,9,"2019","07","17"
"2851","Potomac 2019 05 31 POD2807 file01.CP327",2019-07-17,16,TRUE,4,"2019","07","17"
"2852","Potomac 2019 05 31 POD2807 file01.CP328",2019-07-17,23,FALSE,4,"2019","07","17"
"2853","Potomac 2019 05 31 POD2807 file01.CP329",2019-07-18,0,FALSE,18,"2019","07","18"
"2854","Potomac 2019 05 31 POD2807 file01.CP330",2019-07-18,0,TRUE,17,"2019","07","18"
"2855","Potomac 2019 05 31 POD2807 file01.CP331",2019-07-18,13,FALSE,11,"2019","07","18"
"2856","Potomac 2019 05 31 POD2807 file01.CP332",2019-07-18,13,TRUE,3,"2019","07","18"
"2857","Potomac 2019 05 31 POD2807 file01.CP333",2019-07-18,14,FALSE,21,"2019","07","18"
"2858","Potomac 2019 05 31 POD2807 file01.CP334",2019-07-18,14,TRUE,15,"2019","07","18"
"2859","Potomac 2019 05 31 POD2807 file01.CP335",2019-07-18,15,FALSE,10,"2019","07","18"
"2860","Potomac 2019 05 31 POD2807 file01.CP336",2019-07-18,23,FALSE,12,"2019","07","18"
"2861","Potomac 2019 05 31 POD2807 file01.CP337",2019-07-18,23,TRUE,21,"2019","07","18"
"2862","Potomac 2019 05 31 POD2807 file01.CP338",2019-07-19,0,FALSE,8,"2019","07","19"
"2863","Potomac 2019 05 31 POD2807 file01.CP339",2019-07-19,0,TRUE,3,"2019","07","19"
"2864","Potomac 2019 05 31 POD2807 file01.CP340",2019-07-19,3,FALSE,8,"2019","07","19"
"2865","Potomac 2019 05 31 POD2807 file01.CP341",2019-07-19,3,TRUE,2,"2019","07","19"
"2866","Potomac 2019 05 31 POD2807 file01.CP342",2019-07-19,10,FALSE,1,"2019","07","19"
"2867","Potomac 2019 05 31 POD2807 file01.CP343",2019-07-19,13,FALSE,11,"2019","07","19"
"2868","Potomac 2019 05 31 POD2807 file01.CP344",2019-07-19,13,TRUE,15,"2019","07","19"
"2869","Potomac 2019 05 31 POD2807 file01.CP345",2019-07-19,23,FALSE,2,"2019","07","19"
"2870","Potomac 2019 05 31 POD2807 file01.CP346",2019-07-19,23,TRUE,1,"2019","07","19"
"2871","Potomac 2019 05 31 POD2807 file01.CP347",2019-07-20,0,FALSE,20,"2019","07","20"
"2872","Potomac 2019 05 31 POD2807 file01.CP348",2019-07-20,0,TRUE,9,"2019","07","20"
"2873","Potomac 2019 05 31 POD2807 file01.CP349",2019-07-20,1,FALSE,29,"2019","07","20"
"2874","Potomac 2019 05 31 POD2807 file01.CP350",2019-07-20,1,TRUE,19,"2019","07","20"
"2875","Potomac 2019 05 31 POD2807 file01.CP351",2019-07-20,2,FALSE,6,"2019","07","20"
"2876","Potomac 2019 05 31 POD2807 file01.CP352",2019-07-20,2,TRUE,50,"2019","07","20"
"2877","Potomac 2019 05 31 POD2807 file01.CP353",2019-07-20,3,FALSE,8,"2019","07","20"
"2878","Potomac 2019 05 31 POD2807 file01.CP354",2019-07-20,3,TRUE,9,"2019","07","20"
"2879","Potomac 2019 05 31 POD2807 file01.CP355",2019-07-20,4,FALSE,5,"2019","07","20"
"2880","Potomac 2019 05 31 POD2807 file01.CP356",2019-07-20,4,TRUE,16,"2019","07","20"
"2881","Potomac 2019 05 31 POD2807 file01.CP357",2019-07-20,5,FALSE,2,"2019","07","20"
"2882","Potomac 2019 05 31 POD2807 file01.CP358",2019-07-20,5,TRUE,1,"2019","07","20"
"2883","Potomac 2019 05 31 POD2807 file01.CP359",2019-07-20,6,FALSE,2,"2019","07","20"
"2884","Potomac 2019 05 31 POD2807 file01.CP360",2019-07-20,6,TRUE,1,"2019","07","20"
"2885","Potomac 2019 05 31 POD2807 file01.CP361",2019-07-20,18,FALSE,12,"2019","07","20"
"2886","Potomac 2019 05 31 POD2807 file01.CP362",2019-07-20,18,TRUE,10,"2019","07","20"
"2887","Potomac 2019 05 31 POD2807 file01.CP363",2019-07-20,19,FALSE,11,"2019","07","20"
"2888","Potomac 2019 05 31 POD2807 file01.CP364",2019-07-20,19,TRUE,9,"2019","07","20"
"2889","Potomac 2019 05 31 POD2807 file01.CP365",2019-07-21,4,FALSE,6,"2019","07","21"
"2890","Potomac 2019 05 31 POD2807 file01.CP366",2019-07-21,4,TRUE,9,"2019","07","21"
"2891","Potomac 2019 05 31 POD2807 file01.CP367",2019-07-21,5,FALSE,5,"2019","07","21"
"2892","Potomac 2019 05 31 POD2807 file01.CP368",2019-07-21,5,TRUE,2,"2019","07","21"
"2893","Potomac 2019 05 31 POD2807 file01.CP369",2019-07-21,6,FALSE,4,"2019","07","21"
"2894","Potomac 2019 05 31 POD2807 file01.CP370",2019-07-21,6,TRUE,2,"2019","07","21"
"2895","Potomac 2019 05 31 POD2807 file01.CP371",2019-07-22,2,FALSE,29,"2019","07","22"
"2896","Potomac 2019 05 31 POD2807 file01.CP372",2019-07-22,2,TRUE,21,"2019","07","22"
"2897","Potomac 2019 05 31 POD2807 file01.CP373",2019-07-23,3,FALSE,4,"2019","07","23"
"2898","Potomac 2019 05 31 POD2807 file01.CP374",2019-07-23,4,FALSE,8,"2019","07","23"
"2899","Potomac 2019 05 31 POD2807 file01.CP375",2019-07-23,4,TRUE,19,"2019","07","23"
"2900","Potomac 2019 05 31 POD2807 file01.CP376",2019-07-23,5,FALSE,9,"2019","07","23"
"2901","Potomac 2019 05 31 POD2807 file01.CP377",2019-07-23,5,TRUE,20,"2019","07","23"
"2902","Potomac 2019 05 31 POD2807 file01.CP378",2019-07-23,6,FALSE,6,"2019","07","23"
"2903","Potomac 2019 05 31 POD2807 file01.CP379",2019-07-23,6,TRUE,8,"2019","07","23"
"2904","Potomac 2019 05 31 POD2807 file01.CP380",2019-07-23,8,FALSE,8,"2019","07","23"
"2905","Potomac 2019 05 31 POD2807 file01.CP381",2019-07-23,8,TRUE,6,"2019","07","23"
"2906","Potomac 2019 05 31 POD2807 file01.CP382",2019-07-25,0,FALSE,8,"2019","07","25"
"2907","Potomac 2019 05 31 POD2807 file01.CP383",2019-07-25,0,TRUE,1,"2019","07","25"
"2908","Potomac 2019 05 31 POD2807 file01.CP384",2019-07-25,1,FALSE,11,"2019","07","25"
"2909","Potomac 2019 05 31 POD2807 file01.CP385",2019-07-25,1,TRUE,1,"2019","07","25"
"2910","Potomac 2019 05 31 POD2807 file01.CP386",2019-07-25,8,FALSE,2,"2019","07","25"
"2911","Potomac 2019 05 31 POD2807 file01.CP387",2019-07-25,9,FALSE,3,"2019","07","25"
"2912","Potomac 2019 05 31 POD2807 file01.CP388",2019-07-25,9,TRUE,1,"2019","07","25"
"2913","Potomac 2019 05 31 POD2807 file01.CP389",2019-07-25,13,FALSE,8,"2019","07","25"
"2914","Potomac 2019 05 31 POD2807 file01.CP390",2019-07-25,13,TRUE,22,"2019","07","25"
"2915","Potomac 2019 05 31 POD2807 file01.CP391",2019-07-25,14,FALSE,3,"2019","07","25"
"2916","Potomac 2019 05 31 POD2807 file01.CP392",2019-07-25,14,TRUE,3,"2019","07","25"
"2917","Potomac 2019 05 31 POD2807 file01.CP393",2019-07-25,15,FALSE,2,"2019","07","25"
"2918","Potomac 2019 05 31 POD2807 file01.CP394",2019-07-25,16,FALSE,5,"2019","07","25"
"2919","Potomac 2019 05 31 POD2807 file01.CP395",2019-07-25,20,FALSE,22,"2019","07","25"
"2920","Potomac 2019 05 31 POD2807 file01.CP396",2019-07-25,20,TRUE,17,"2019","07","25"
"2921","Potomac 2019 05 31 POD2807 file01.CP397",2019-07-25,21,FALSE,15,"2019","07","25"
"2922","Potomac 2019 05 31 POD2807 file01.CP398",2019-07-25,21,TRUE,20,"2019","07","25"
"2923","Potomac 2019 05 31 POD2807 file01.CP399",2019-07-25,23,FALSE,7,"2019","07","25"
"2924","Potomac 2019 05 31 POD2807 file01.CP400",2019-07-25,23,TRUE,12,"2019","07","25"
"2925","Potomac 2019 05 31 POD2807 file01.CP401",2019-07-26,0,FALSE,12,"2019","07","26"
"2926","Potomac 2019 05 31 POD2807 file01.CP402",2019-07-26,0,TRUE,5,"2019","07","26"
"2927","Potomac 2019 05 31 POD2807 file01.CP403",2019-07-26,1,FALSE,11,"2019","07","26"
"2928","Potomac 2019 05 31 POD2807 file01.CP404",2019-07-26,1,TRUE,2,"2019","07","26"
"2929","Potomac 2019 05 31 POD2807 file01.CP405",2019-07-26,2,FALSE,5,"2019","07","26"
"2930","Potomac 2019 05 31 POD2807 file01.CP406",2019-07-26,2,TRUE,1,"2019","07","26"
"2931","Potomac 2019 05 31 POD2807 file01.CP407",2019-07-26,8,FALSE,2,"2019","07","26"
"2932","Potomac 2019 05 31 POD2807 file01.CP408",2019-07-26,12,FALSE,1,"2019","07","26"
"2933","Potomac 2019 05 31 POD2807 file01.CP409",2019-07-26,12,TRUE,8,"2019","07","26"
"2934","Potomac 2019 05 31 POD2807 file01.CP410",2019-07-26,15,FALSE,1,"2019","07","26"
"2935","Potomac 2019 05 31 POD2807 file01.CP411",2019-07-26,16,FALSE,29,"2019","07","26"
"2936","Potomac 2019 05 31 POD2807 file01.CP412",2019-07-26,16,TRUE,26,"2019","07","26"
"2937","Potomac 2019 05 31 POD2807 file01.CP413",2019-07-26,17,FALSE,24,"2019","07","26"
"2938","Potomac 2019 05 31 POD2807 file01.CP414",2019-07-26,17,TRUE,14,"2019","07","26"
"2939","Potomac 2019 05 31 POD2807 file01.CP415",2019-07-26,18,FALSE,1,"2019","07","26"
"2940","Potomac 2019 05 31 POD2807 file01.CP416",2019-07-26,18,TRUE,1,"2019","07","26"
"2941","Potomac 2019 05 31 POD2807 file01.CP417",2019-07-26,19,FALSE,7,"2019","07","26"
"2942","Potomac 2019 05 31 POD2807 file01.CP418",2019-07-26,19,TRUE,15,"2019","07","26"
"2943","Potomac 2019 05 31 POD2807 file01.CP419",2019-07-26,20,FALSE,13,"2019","07","26"
"2944","Potomac 2019 05 31 POD2807 file01.CP420",2019-07-26,20,TRUE,47,"2019","07","26"
"2945","Potomac 2019 05 31 POD2807 file01.CP421",2019-07-26,21,FALSE,8,"2019","07","26"
"2946","Potomac 2019 05 31 POD2807 file01.CP422",2019-07-26,21,TRUE,49,"2019","07","26"
"2947","Potomac 2019 05 31 POD2807 file01.CP423",2019-07-26,22,FALSE,19,"2019","07","26"
"2948","Potomac 2019 05 31 POD2807 file01.CP424",2019-07-26,22,TRUE,36,"2019","07","26"
"2949","Potomac 2019 05 31 POD2807 file01.CP425",2019-07-26,23,FALSE,10,"2019","07","26"
"2950","Potomac 2019 05 31 POD2807 file01.CP426",2019-07-26,23,TRUE,30,"2019","07","26"
"2951","Potomac 2019 05 31 POD2807 file01.CP427",2019-07-27,0,FALSE,12,"2019","07","27"
"2952","Potomac 2019 05 31 POD2807 file01.CP428",2019-07-27,0,TRUE,15,"2019","07","27"
"2953","Potomac 2019 05 31 POD2807 file01.CP429",2019-07-27,1,FALSE,3,"2019","07","27"
"2954","Potomac 2019 05 31 POD2807 file01.CP430",2019-07-27,1,TRUE,1,"2019","07","27"
"2955","Potomac 2019 05 31 POD2807 file01.CP431",2019-07-27,2,FALSE,1,"2019","07","27"
"2956","Potomac 2019 05 31 POD2807 file01.CP432",2019-07-27,3,FALSE,13,"2019","07","27"
"2957","Potomac 2019 05 31 POD2807 file01.CP433",2019-07-27,11,FALSE,1,"2019","07","27"
"2958","Potomac 2019 05 31 POD2807 file01.CP434",2019-07-27,12,FALSE,3,"2019","07","27"
"2959","Potomac 2019 05 31 POD2807 file01.CP435",2019-07-27,12,TRUE,1,"2019","07","27"
"2960","Potomac 2019 05 31 POD2807 file01.CP436",2019-07-27,13,FALSE,5,"2019","07","27"
"2961","Potomac 2019 05 31 POD2807 file01.CP437",2019-07-27,13,TRUE,11,"2019","07","27"
"2962","Potomac 2019 05 31 POD2807 file01.CP438",2019-07-27,15,FALSE,1,"2019","07","27"
"2963","Potomac 2019 05 31 POD2807 file01.CP439",2019-07-27,16,FALSE,4,"2019","07","27"
"2964","Potomac 2019 05 31 POD2807 file01.CP440",2019-07-27,16,TRUE,5,"2019","07","27"
"2965","Potomac 2019 05 31 POD2807 file01.CP441",2019-07-27,17,FALSE,7,"2019","07","27"
